age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low,Private,low,Some-college,high,Never-married,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,Some-college,high,Never-married,Prof-specialty,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Sales,Other-relative,Black,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Widowed,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Never-married,Other-service,Not-in-family,White,Female,low,low,high,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Machine-op-inspct,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Handlers-cleaners,Not-in-family,White,Male,low,low,low,United-States,<=50K,
high,Private,low,7th-8th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Divorced,Craft-repair,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Assoc-voc,high,Divorced,Exec-managerial,Unmarried,White,Female,low,low,high,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Tech-support,Wife,White,Female,low,low,low,United-States,<=50K,
high,Private,low,10th,low,Divorced,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,low,high,United-States,<=50K,
low,Federal-gov,low,Assoc-acdm,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Machine-op-inspct,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Other-relative,Asian-Pac-Islander,Male,low,low,low,Hong,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,low,low,United-States,>50K,
high,Private,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Craft-repair,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Male,high,low,high,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,1st-4th,low,Widowed,Machine-op-inspct,Unmarried,White,Female,low,low,low,Portugal,<=50K,
low,Private,low,9th,low,Never-married,Handlers-cleaners,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,Other,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Other-service,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-spouse-absent,Craft-repair,Unmarried,White,Male,low,low,low,United-States,<=50K,
low,Private,low,12th,low,Never-married,Craft-repair,Other-relative,White,Male,low,low,low,United-States,<=50K,
low,Private,low,7th-8th,low,Never-married,Adm-clerical,Own-child,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,Local-gov,low,Bachelors,high,Never-married,Prof-specialty,Own-child,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,12th,low,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
high,Private,low,HS-grad,high,Widowed,Other-service,Unmarried,Black,Female,low,low,low,Jamaica,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,7th-8th,low,Married-civ-spouse,Transport-moving,Husband,Black,Male,low,low,low,United-States,<=50K,
low,State-gov,low,HS-grad,high,Never-married,Other-service,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,high,United-States,>50K,
low,State-gov,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Separated,Other-service,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,low,low,low,Philippines,>50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Widowed,Craft-repair,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,10th,low,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,Black,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Sales,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Not-in-family,White,Male,low,low,high,United-States,<=50K,
high,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,low,low,United-States,>50K,
high,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,high,United-States,<=50K,
low,Self-emp-not-inc,low,12th,low,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Widowed,Sales,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Machine-op-inspct,Own-child,White,Female,low,low,high,United-States,<=50K,
low,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,7th-8th,low,Never-married,Machine-op-inspct,Own-child,White,Female,low,low,high,United-States,<=50K,
low,State-gov,low,Some-college,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,Black,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Prof-school,high,Divorced,Tech-support,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,9th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,7th-8th,low,Married-civ-spouse,Other-service,Wife,White,Female,low,low,high,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Local-gov,low,Assoc-acdm,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Other-service,Wife,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Other-relative,White,Male,low,low,high,United-States,<=50K,
low,Private,low,1st-4th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,Mexico,<=50K,
low,State-gov,low,Some-college,high,Never-married,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,Black,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Divorced,Tech-support,Not-in-family,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Handlers-cleaners,Unmarried,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Assoc-voc,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,9th,low,Divorced,Transport-moving,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Other-relative,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
high,Local-gov,low,Doctorate,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Own-child,White,Female,low,low,low,United-States,<=50K,
high,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,low,low,United-States,>50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Protective-serv,Husband,Black,Male,low,low,high,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,Mexico,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Never-married,Sales,Own-child,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-spouse-absent,Other-service,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Craft-repair,Not-in-family,Black,Male,low,low,low,United-States,<=50K,
low,State-gov,low,HS-grad,high,Divorced,Exec-managerial,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Divorced,Other-service,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Widowed,Priv-house-serv,Unmarried,White,Female,low,low,low,United-States,>50K,
low,State-gov,low,Doctorate,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,high,high,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,>50K,
high,Federal-gov,low,Doctorate,high,Widowed,Exec-managerial,Not-in-family,White,Male,low,low,low,United-States,>50K,
low,State-gov,low,Some-college,high,Divorced,Other-service,Unmarried,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Other-service,Husband,White,Male,low,low,high,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Never-married,Tech-support,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,HS-grad,high,Never-married,Transport-moving,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,Germany,<=50K,
high,Private,low,11th,low,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,high,low,United-States,<=50K,
low,Private,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,Germany,>50K,
low,Private,low,Bachelors,high,Never-married,Machine-op-inspct,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,Some-college,high,Never-married,Sales,Not-in-family,White,Male,low,high,high,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
low,Self-emp-not-inc,low,Masters,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,<=50K,
high,Private,low,7th-8th,low,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,low,low,United-States,<=50K,
high,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,low,United-States,>50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,low,low,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,high,low,high,United-States,>50K,
low,Private,low,Assoc-voc,high,Never-married,Adm-clerical,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,12th,low,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,Puerto-Rico,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,1st-4th,low,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Widowed,Exec-managerial,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,State-gov,low,Bachelors,high,Never-married,Adm-clerical,Other-relative,White,Female,low,low,low,United-States,<=50K,
low,State-gov,low,Bachelors,high,Divorced,Adm-clerical,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,Black,Male,low,low,high,United-States,>50K,
low,Private,low,Bachelors,high,Divorced,Exec-managerial,Unmarried,Black,Female,low,low,high,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,9th,low,Never-married,Sales,Own-child,White,Female,low,low,low,Portugal,<=50K,
low,State-gov,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,United-States,>50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,Italy,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,low,high,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,5th-6th,low,Never-married,Other-service,Unmarried,White,Female,low,low,low,Mexico,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Not-in-family,White,Female,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Never-married,Handlers-cleaners,Not-in-family,White,Male,low,low,low,Mexico,<=50K,
low,Private,low,Some-college,high,Separated,Tech-support,Unmarried,White,Female,low,low,high,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Wife,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Federal-gov,low,Bachelors,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Separated,Exec-managerial,Unmarried,White,Male,low,low,low,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,low,low,low,United-States,>50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Tech-support,Husband,Black,Male,low,low,low,United-States,>50K,
low,Private,low,HS-grad,high,Married-spouse-absent,Craft-repair,Not-in-family,Black,Female,low,low,low,United-States,<=50K,
low,Local-gov,low,1st-4th,low,Never-married,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-inc,low,HS-grad,high,Separated,Exec-managerial,Unmarried,White,Male,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Separated,Other-service,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,low,low,United-States,>50K,
low,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,low,United-States,>50K,
low,Local-gov,low,Doctorate,high,Never-married,Prof-specialty,Unmarried,White,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
high,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,10th,low,Never-married,Handlers-cleaners,Other-relative,White,Male,low,low,low,Mexico,<=50K,
low,Private,low,11th,low,Never-married,Handlers-cleaners,Other-relative,White,Male,low,low,low,United-States,<=50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,Other,Male,high,low,high,India,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Other-relative,White,Male,low,low,low,United-States,<=50K,
high,Private,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,Doctorate,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,low,high,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,low,low,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,low,low,low,Philippines,>50K,
low,Local-gov,low,Masters,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,low,low,United-States,>50K,
low,Federal-gov,low,HS-grad,high,Never-married,Exec-managerial,Unmarried,White,Female,low,low,high,Puerto-Rico,<=50K,
low,Private,low,Bachelors,high,Never-married,Sales,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Adm-clerical,Own-child,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Male,low,low,low,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,low,low,high,United-States,<=50K,
low,Private,low,11th,low,Never-married,Sales,Own-child,White,Female,low,low,low,United-States,<=50K,
low,Private,low,11th,low,Separated,Other-service,Unmarried,Black,Female,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Farming-fishing,Not-in-family,White,Male,low,low,low,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Farming-fishing,Not-in-family,White,Male,low,low,high,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Not-in-family,White,Male,low,low,low,United-States,<=50K,
