age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Other-service,Unmarried,White,Female,low10,low11,36,United-States,<=50K,
low0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,78,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,48,United-States,<=50K,
high0,Private,low2,7th-8th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,HS-grad,high4,Divorced,Craft-repair,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low10,low11,50,United-States,<=50K,
high0,Private,low2,9th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Not-in-family,White,Male,low10,low11,50,Mexico,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,low10,low11,8,United-States,<=50K,
high0,Local-gov,low2,9th,low4,Divorced,Other-service,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,HS-grad,high4,Divorced,Adm-clerical,Unmarried,White,Female,low10,low11,12,Puerto-Rico,<=50K,
high0,Private,low2,7th-8th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,26,United-States,<=50K,
low0,Private,low2,Some-college,high4,Separated,Exec-managerial,Not-in-family,White,Male,low10,low11,60,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,10th,low4,Never-married,Transport-moving,Unmarried,White,Male,low10,low11,30,United-States,<=50K,
high0,Self-emp-not-inc,low2,Doctorate,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
high0,Self-emp-not-inc,low2,9th,low4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,25,United-States,>50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Other-service,Own-child,White,Female,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,58,United-States,>50K,
low0,Private,low2,HS-grad,high4,Widowed,Transport-moving,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Other-service,Unmarried,White,Female,low10,low11,32,United-States,<=50K,
high0,State-gov,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,United-States,>50K,
high0,Self-emp-inc,low2,7th-8th,low4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,State-gov,low2,Doctorate,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,50,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,France,>50K,
low0,Private,low2,Some-college,high4,Divorced,Other-service,Own-child,White,Female,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,1,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,high10,low11,50,United-States,>50K,
high0,Private,low2,10th,low4,Married-civ-spouse,Other-service,Husband,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Handlers-cleaners,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Craft-repair,Not-in-family,White,Male,low10,low11,45,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Divorced,Adm-clerical,Not-in-family,Black,Male,low10,low11,50,United-States,>50K,
high0,Federal-gov,low2,Some-college,high4,Widowed,Tech-support,Not-in-family,White,Female,low10,low11,16,United-States,<=50K,
high0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Adm-clerical,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,high10,low11,70,United-States,>50K,
low0,Private,low2,5th-6th,low4,Married-spouse-absent,Other-service,Unmarried,Black,Female,low10,low11,30,Haiti,<=50K,
low0,Private,low2,Assoc-acdm,high4,Separated,Exec-managerial,Unmarried,White,Female,low10,low11,50,United-States,>50K,
high0,Private,low2,HS-grad,high4,Widowed,Sales,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,Assoc-voc,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,35,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Adm-clerical,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
high0,Self-emp-not-inc,low2,7th-8th,low4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,48,United-States,<=50K,
low0,Self-emp-inc,low2,Bachelors,high4,Never-married,Sales,Not-in-family,White,Female,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Divorced,Sales,Not-in-family,White,Male,low10,low11,48,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Other-relative,Black,Female,low10,high11,40,Trinadad&Tobago,<=50K,
low0,Private,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Self-emp-not-inc,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Wife,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Transport-moving,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,HS-grad,high4,Never-married,Other-service,Other-relative,Other,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
high0,Private,low2,HS-grad,high4,Widowed,Adm-clerical,Not-in-family,White,Female,low10,low11,20,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,52,United-States,>50K,
high0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,State-gov,low2,Doctorate,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,55,United-States,>50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,United-States,>50K,
low0,Self-emp-inc,low2,HS-grad,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,60,United-States,>50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Not-in-family,Black,Male,low10,low11,44,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Separated,Craft-repair,Not-in-family,White,Male,low10,high11,45,United-States,>50K,
low0,Local-gov,low2,Some-college,high4,Divorced,Protective-serv,Not-in-family,White,Male,low10,low11,20,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,low10,low11,43,United-States,<=50K,
low0,Self-emp-not-inc,low2,Assoc-voc,high4,Married-civ-spouse,Exec-managerial,Wife,White,Female,low10,low11,25,United-States,>50K,
low0,Private,low2,7th-8th,low4,Never-married,Other-service,Own-child,White,Female,low10,low11,7,United-States,<=50K,
high0,State-gov,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low10,low11,45,China,>50K,
low0,Private,low2,9th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Other-service,Not-in-family,White,Male,low10,low11,21,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Exec-managerial,Unmarried,Black,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,10th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
high0,Local-gov,low2,HS-grad,high4,Married-civ-spouse,Transport-moving,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Own-child,Black,Male,low10,low11,24,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Other-service,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,70,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Adm-clerical,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Adm-clerical,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Sales,Unmarried,White,Female,low10,low11,10,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Divorced,Craft-repair,Not-in-family,White,Female,low10,low11,55,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Sales,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Federal-gov,low2,HS-grad,high4,Never-married,Exec-managerial,Not-in-family,Black,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Other-service,Own-child,White,Female,low10,low11,20,Mexico,<=50K,
low0,Private,low2,Masters,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
high0,Private,low2,Assoc-acdm,high4,Divorced,Tech-support,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,low11,60,United-States,<=50K,
high0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,11th,low4,Separated,Other-service,Unmarried,White,Female,low10,low11,20,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Machine-op-inspct,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,10th,low4,Never-married,Other-service,Own-child,White,Male,low10,low11,15,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,Mexico,<=50K,
low0,Self-emp-not-inc,low2,Assoc-acdm,high4,Separated,Sales,Not-in-family,Black,Male,low10,low11,30,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Craft-repair,Own-child,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Local-gov,low2,Some-college,high4,Married-civ-spouse,Protective-serv,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Local-gov,low2,Bachelors,high4,Divorced,Prof-specialty,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,7th-8th,low4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,low11,19,United-States,<=50K,
high0,Private,low2,Some-college,high4,Married-civ-spouse,Transport-moving,Husband,Black,Male,low10,low11,20,United-States,<=50K,
low0,Private,low2,10th,low4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,60,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Separated,Other-service,Not-in-family,White,Female,low10,low11,16,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Not-in-family,White,Male,low10,low11,20,United-States,<=50K,
low0,Private,low2,Masters,high4,Never-married,Adm-clerical,Own-child,White,Male,low10,low11,45,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Transport-moving,Own-child,White,Male,low10,low11,30,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,low10,low11,80,Philippines,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,11th,low4,Divorced,Craft-repair,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,60,United-States,>50K,
high0,Private,low2,Some-college,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Separated,Handlers-cleaners,Not-in-family,Black,Male,low10,low11,35,United-States,<=50K,
low0,Private,low2,Some-college,high4,Divorced,Adm-clerical,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Divorced,Adm-clerical,Unmarried,White,Female,low10,low11,50,United-States,<=50K,
low0,Private,low2,10th,low4,Never-married,Other-service,Own-child,White,Female,low10,low11,25,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Not-in-family,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,White,Female,low10,low11,38,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
high0,Self-emp-inc,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,high11,55,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Local-gov,low2,11th,low4,Never-married,Other-service,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Prof-specialty,Not-in-family,Other,Female,low10,low11,50,United-States,<=50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,45,United-States,>50K,
high0,Self-emp-not-inc,low2,Prof-school,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Local-gov,low2,Assoc-voc,high4,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Sales,Own-child,White,Female,low10,low11,17,United-States,<=50K,
low0,Private,low2,10th,low4,Never-married,Other-service,Own-child,White,Female,low10,low11,10,United-States,<=50K,
low0,Private,low2,Assoc-acdm,high4,Never-married,Tech-support,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,low10,low11,35,United-States,<=50K,
high0,Self-emp-inc,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,50,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Unmarried,Black,Female,low10,low11,24,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Other-service,Not-in-family,Black,Female,low10,low11,20,United-States,<=50K,
high0,Private,low2,10th,low4,Widowed,Sales,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Other-relative,White,Male,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,Doctorate,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,>50K,
low0,Local-gov,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Adm-clerical,Other-relative,Black,Male,low10,low11,22,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,10th,low4,Never-married,Machine-op-inspct,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,32,United-States,<=50K,
high0,Private,low2,1st-4th,low4,Separated,Farming-fishing,Not-in-family,Black,Male,low10,low11,50,United-States,<=50K,
high0,State-gov,low2,Assoc-acdm,high4,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,Some-college,high4,Divorced,Machine-op-inspct,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Prof-specialty,Wife,Black,Female,low10,low11,40,United-States,<=50K,
high0,Local-gov,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Wife,White,Female,low10,low11,35,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Transport-moving,Not-in-family,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,Some-college,high4,Never-married,Exec-managerial,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Not-in-family,White,Male,low10,low11,65,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Other-service,Husband,White,Male,low10,low11,52,Mexico,<=50K,
low0,Federal-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Doctorate,high4,Never-married,Prof-specialty,Not-in-family,White,Male,low10,low11,50,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Some-college,high4,Separated,Other-service,Unmarried,White,Female,low10,low11,50,Mexico,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Other-service,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
high0,Private,low2,HS-grad,high4,Never-married,Adm-clerical,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,HS-grad,high4,Divorced,Tech-support,Unmarried,White,Male,low10,low11,36,United-States,>50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Never-married,Exec-managerial,Not-in-family,White,Male,low10,low11,35,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,60,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,7th-8th,low4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
high0,Federal-gov,low2,Some-college,high4,Married-civ-spouse,Tech-support,Husband,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Other-service,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Never-married,Exec-managerial,Own-child,White,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,50,United-States,<=50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Married-civ-spouse,Prof-specialty,Wife,White,Female,low10,low11,50,United-States,>50K,
low0,Self-emp-inc,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Private,low2,Bachelors,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,Assoc-acdm,high4,Separated,Craft-repair,Not-in-family,Other,Female,low10,low11,40,United-States,<=50K,
low0,Self-emp-not-inc,low2,Bachelors,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,50,United-States,>50K,
high0,Private,low2,7th-8th,low4,Divorced,Machine-op-inspct,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Never-married,Exec-managerial,Not-in-family,White,Female,low10,low11,40,United-States,<=50K,
low0,State-gov,low2,Some-college,high4,Never-married,Adm-clerical,Own-child,White,Female,low10,low11,15,United-States,<=50K,
low0,Private,low2,11th,low4,Never-married,Adm-clerical,Unmarried,White,Female,low10,low11,48,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Separated,Sales,Unmarried,White,Female,low10,low11,25,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Never-married,Sales,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Other-service,Unmarried,White,Female,low10,low11,35,United-States,<=50K,
low0,Private,low2,Assoc-voc,high4,Never-married,Exec-managerial,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,9th,low4,Widowed,Adm-clerical,Unmarried,White,Female,low10,low11,40,United-States,<=50K,
low0,Local-gov,low2,Some-college,high4,Divorced,Other-service,Unmarried,Black,Female,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low10,low11,45,United-States,>50K,
low0,Federal-gov,low2,HS-grad,high4,Married-civ-spouse,Adm-clerical,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,40,United-States,>50K,
high0,Private,low2,7th-8th,low4,Widowed,Farming-fishing,Not-in-family,Black,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,HS-grad,high4,Divorced,Craft-repair,Unmarried,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Masters,high4,Married-civ-spouse,Exec-managerial,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Craft-repair,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Never-married,Handlers-cleaners,Own-child,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Separated,Craft-repair,Not-in-family,White,Male,low10,low11,40,United-States,<=50K,
low0,Private,low2,Some-college,high4,Married-civ-spouse,Sales,Husband,White,Male,low10,low11,45,United-States,<=50K,
low0,Self-emp-not-inc,low2,Prof-school,high4,Married-civ-spouse,Prof-specialty,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Private,low2,HS-grad,high4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low10,low11,40,United-States,>50K,
low0,Self-emp-inc,low2,Masters,high4,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,low10,low11,99,Japan,>50K,
high0,Self-emp-not-inc,low2,9th,low4,Married-civ-spouse,Farming-fishing,Husband,White,Male,low10,low11,25,United-States,<=50K,
