age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,decision
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,11th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,7th-8th,low,Divorced,Tech-support,Unmarried,White,Female,low,0,38,Columbia,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Other-relative,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Male,low,0,35,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,45,United-States,<=50K,
high,Local-gov,low,HS-grad,high,Widowed,Adm-clerical,Not-in-family,White,Female,low,0,12,United-States,<=50K,
high,Private,low,11th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,60,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Other-service,Unmarried,White,Female,low,0,36,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,78,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,48,United-States,<=50K,
high,Private,low,7th-8th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Divorced,Craft-repair,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,low,0,50,United-States,<=50K,
high,Private,low,9th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Not-in-family,White,Male,low,0,50,Mexico,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,Amer-Indian-Eskimo,Male,low,0,8,United-States,<=50K,
high,Local-gov,low,9th,low,Divorced,Other-service,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,State-gov,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,12,Puerto-Rico,<=50K,
high,Private,low,7th-8th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,26,United-States,<=50K,
low,Private,low,Some-college,high,Separated,Exec-managerial,Not-in-family,White,Male,low,0,60,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Never-married,Transport-moving,Unmarried,White,Male,low,0,30,United-States,<=50K,
high,Self-emp-not-inc,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
high,Self-emp-not-inc,low,9th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,25,United-States,>50K,
low,Private,low,Some-college,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,Assoc-acdm,high,Never-married,Other-service,Own-child,White,Female,low,0,40,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,58,United-States,>50K,
low,Private,low,HS-grad,high,Widowed,Transport-moving,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,50,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Other-service,Unmarried,White,Female,low,0,32,United-States,<=50K,
high,State-gov,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
high,Self-emp-inc,low,7th-8th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,50,United-States,<=50K,
low,State-gov,low,Doctorate,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,50,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,France,>50K,
low,Private,low,Some-college,high,Divorced,Other-service,Own-child,White,Female,low,0,40,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,1,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,high,0,50,United-States,>50K,
high,Private,low,10th,low,Married-civ-spouse,Other-service,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Handlers-cleaners,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,45,United-States,<=50K,
low,State-gov,low,Some-college,high,Divorced,Adm-clerical,Not-in-family,Black,Male,low,0,50,United-States,>50K,
high,Federal-gov,low,Some-college,high,Widowed,Tech-support,Not-in-family,White,Female,low,0,16,United-States,<=50K,
high,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,60,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Divorced,Other-service,Not-in-family,Asian-Pac-Islander,Male,high,0,70,United-States,>50K,
low,Private,low,5th-6th,low,Married-spouse-absent,Other-service,Unmarried,Black,Female,low,0,30,Haiti,<=50K,
low,Private,low,Assoc-acdm,high,Separated,Exec-managerial,Unmarried,White,Female,low,0,50,United-States,>50K,
high,Private,low,HS-grad,high,Widowed,Sales,Not-in-family,White,Female,low,1974,40,United-States,<=50K,
low,State-gov,low,Assoc-voc,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,35,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Self-emp-not-inc,low,7th-8th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,48,United-States,<=50K,
low,Self-emp-inc,low,Bachelors,high,Never-married,Sales,Not-in-family,White,Female,low,0,50,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,1573,40,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Divorced,Sales,Not-in-family,White,Male,low,0,48,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Other-relative,Black,Female,low,2339,40,Trinadad&Tobago,<=50K,
low,Private,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,60,United-States,>50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Transport-moving,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,State-gov,low,HS-grad,high,Never-married,Other-service,Other-relative,Other,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
high,Private,low,HS-grad,high,Widowed,Adm-clerical,Not-in-family,White,Female,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,52,United-States,>50K,
high,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,1902,60,United-States,>50K,
low,State-gov,low,Doctorate,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,55,United-States,>50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
low,Self-emp-inc,low,HS-grad,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,1902,60,United-States,>50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Not-in-family,Black,Male,low,0,44,United-States,>50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Separated,Craft-repair,Not-in-family,White,Male,low,2444,45,United-States,>50K,
low,Local-gov,low,Some-college,high,Divorced,Protective-serv,Not-in-family,White,Male,low,0,20,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Adm-clerical,Own-child,White,Male,low,2001,40,United-States,<=50K,
low,Local-gov,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,low,0,43,United-States,<=50K,
low,Self-emp-not-inc,low,Assoc-voc,high,Married-civ-spouse,Exec-managerial,Wife,White,Female,low,0,25,United-States,>50K,
low,Private,low,7th-8th,low,Never-married,Other-service,Own-child,White,Female,low,0,7,United-States,<=50K,
high,State-gov,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,1902,40,United-States,>50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,low,0,45,China,>50K,
low,Private,low,9th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Other-service,Not-in-family,White,Male,low,0,21,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Exec-managerial,Unmarried,Black,Male,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,40,United-States,<=50K,
high,Private,low,10th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
high,Local-gov,low,HS-grad,high,Married-civ-spouse,Transport-moving,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Sales,Own-child,Black,Male,low,0,24,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Other-service,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,70,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Adm-clerical,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Sales,Unmarried,White,Female,low,0,10,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-acdm,high,Divorced,Craft-repair,Not-in-family,White,Female,low,0,55,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Sales,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Federal-gov,low,HS-grad,high,Never-married,Exec-managerial,Not-in-family,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Other-service,Own-child,White,Female,low,0,20,Mexico,<=50K,
low,Private,low,Masters,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,40,United-States,<=50K,
high,Private,low,Assoc-acdm,high,Divorced,Tech-support,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,60,United-States,<=50K,
high,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,11th,low,Separated,Other-service,Unmarried,White,Female,low,0,20,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Machine-op-inspct,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,10th,low,Never-married,Other-service,Own-child,White,Male,low,0,15,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,Mexico,<=50K,
low,Self-emp-not-inc,low,Assoc-acdm,high,Separated,Sales,Not-in-family,Black,Male,low,0,30,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Craft-repair,Own-child,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-acdm,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,45,United-States,>50K,
low,Local-gov,low,Some-college,high,Married-civ-spouse,Protective-serv,Husband,White,Male,low,0,45,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,0,40,United-States,>50K,
low,Local-gov,low,Bachelors,high,Divorced,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,7th-8th,low,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,19,United-States,<=50K,
high,Private,low,Some-college,high,Married-civ-spouse,Transport-moving,Husband,Black,Male,low,0,20,United-States,<=50K,
low,Private,low,10th,low,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,60,United-States,<=50K,
high,Private,low,HS-grad,high,Separated,Other-service,Not-in-family,White,Female,low,0,16,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Not-in-family,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Adm-clerical,Own-child,White,Male,low,0,45,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Own-child,White,Male,low,0,30,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Some-college,high,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,low,0,80,Philippines,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,11th,low,Divorced,Craft-repair,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,1977,60,United-States,>50K,
high,Private,low,Some-college,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Separated,Handlers-cleaners,Not-in-family,Black,Male,low,0,35,United-States,<=50K,
low,Private,low,Some-college,high,Divorced,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,State-gov,low,Some-college,high,Divorced,Adm-clerical,Unmarried,White,Female,low,0,50,United-States,<=50K,
low,Private,low,10th,low,Never-married,Other-service,Own-child,White,Female,low,0,25,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Not-in-family,White,Male,low,0,60,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,White,Female,low,0,38,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,1887,40,United-States,>50K,
high,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,2392,55,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,1485,60,United-States,<=50K,
low,Local-gov,low,11th,low,Never-married,Other-service,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Prof-specialty,Not-in-family,Other,Female,low,0,50,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,45,United-States,>50K,
high,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,45,United-States,>50K,
low,Local-gov,low,Assoc-voc,high,Divorced,Protective-serv,Unmarried,Amer-Indian-Eskimo,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Female,low,0,17,United-States,<=50K,
low,Private,low,10th,low,Never-married,Other-service,Own-child,White,Female,low,0,10,United-States,<=50K,
low,Private,low,Assoc-acdm,high,Never-married,Tech-support,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,low,0,35,United-States,<=50K,
high,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,50,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Unmarried,Black,Female,low,0,24,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Other-service,Not-in-family,Black,Female,low,0,20,United-States,<=50K,
high,Private,low,10th,low,Widowed,Sales,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Other-relative,White,Male,low,0,40,United-States,<=50K,
low,State-gov,low,Doctorate,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,0,40,United-States,>50K,
low,Local-gov,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Adm-clerical,Other-relative,Black,Male,low,0,22,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,10th,low,Never-married,Machine-op-inspct,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,32,United-States,<=50K,
high,Private,low,1st-4th,low,Separated,Farming-fishing,Not-in-family,Black,Male,low,0,50,United-States,<=50K,
high,State-gov,low,Assoc-acdm,high,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Some-college,high,Divorced,Machine-op-inspct,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Prof-specialty,Wife,Black,Female,low,0,40,United-States,<=50K,
high,Local-gov,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Wife,White,Female,low,0,35,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Transport-moving,Not-in-family,White,Male,low,0,60,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Exec-managerial,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Not-in-family,White,Male,low,0,65,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,White,Male,low,0,52,Mexico,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Doctorate,high,Never-married,Prof-specialty,Not-in-family,White,Male,low,0,50,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Separated,Other-service,Unmarried,White,Female,low,0,50,Mexico,<=50K,
low,Private,low,HS-grad,high,Divorced,Other-service,Unmarried,White,Female,low,0,40,United-States,<=50K,
high,Private,low,HS-grad,high,Never-married,Adm-clerical,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Local-gov,low,HS-grad,high,Divorced,Tech-support,Unmarried,White,Male,low,0,36,United-States,>50K,
low,Self-emp-not-inc,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Male,low,0,35,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Masters,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,1740,60,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,7th-8th,low,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,0,40,United-States,<=50K,
high,Federal-gov,low,Some-college,high,Married-civ-spouse,Tech-support,Husband,White,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Other-service,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Exec-managerial,Own-child,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,0,50,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Prof-specialty,Wife,White,Female,low,0,50,United-States,>50K,
low,Self-emp-inc,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,45,United-States,>50K,
low,Private,low,Bachelors,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Assoc-acdm,high,Separated,Craft-repair,Not-in-family,Other,Female,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,Bachelors,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,50,United-States,>50K,
high,Private,low,7th-8th,low,Divorced,Machine-op-inspct,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Never-married,Exec-managerial,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,State-gov,low,Some-college,high,Never-married,Adm-clerical,Own-child,White,Female,low,0,15,United-States,<=50K,
low,Private,low,11th,low,Never-married,Adm-clerical,Unmarried,White,Female,low,0,48,United-States,<=50K,
low,Private,low,HS-grad,high,Separated,Sales,Unmarried,White,Female,low,0,25,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Sales,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Other-service,Unmarried,White,Female,low,0,35,United-States,<=50K,
low,Private,low,Assoc-voc,high,Never-married,Exec-managerial,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,9th,low,Widowed,Adm-clerical,Unmarried,White,Female,low,0,40,United-States,<=50K,
low,Local-gov,low,Some-college,high,Divorced,Other-service,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,low,0,45,United-States,>50K,
low,Federal-gov,low,HS-grad,high,Married-civ-spouse,Adm-clerical,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Sales,Husband,White,Male,low,0,40,United-States,>50K,
high,Private,low,7th-8th,low,Widowed,Farming-fishing,Not-in-family,Black,Male,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Divorced,Craft-repair,Unmarried,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Masters,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,1902,40,United-States,>50K,
low,Private,low,HS-grad,high,Never-married,Handlers-cleaners,Own-child,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Separated,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Sales,Husband,White,Male,low,1672,45,United-States,<=50K,
low,Self-emp-not-inc,low,Prof-school,high,Married-civ-spouse,Prof-specialty,Husband,White,Male,low,1887,40,United-States,>50K,
low,Private,low,HS-grad,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,0,40,United-States,>50K,
low,Self-emp-inc,low,Masters,high,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,low,0,99,Japan,>50K,
high,Self-emp-not-inc,low,9th,low,Married-civ-spouse,Farming-fishing,Husband,White,Male,low,0,25,United-States,<=50K,
low,Federal-gov,low,Some-college,high,Never-married,Adm-clerical,Unmarried,Black,Female,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Never-married,Sales,Own-child,White,Male,low,0,20,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Not-in-family,White,Male,low,0,55,United-States,<=50K,
high,Private,low,HS-grad,high,Married-civ-spouse,Other-service,Husband,Black,Male,low,0,40,United-States,<=50K,
low,Self-emp-not-inc,low,HS-grad,high,Married-civ-spouse,Craft-repair,Husband,White,Male,low,0,45,United-States,<=50K,
low,Private,low,11th,low,Married-civ-spouse,Other-service,Wife,White,Female,low,0,40,United-States,<=50K,
low,Private,low,Bachelors,high,Never-married,Tech-support,Not-in-family,White,Female,low,0,42,United-States,<=50K,
low,Private,low,Assoc-voc,high,Married-civ-spouse,Exec-managerial,Husband,White,Male,low,0,40,United-States,>50K,
low,Private,low,Some-college,high,Never-married,Other-service,Not-in-family,White,Female,low,0,40,United-States,<=50K,
low,Private,low,HS-grad,high,Never-married,Craft-repair,Not-in-family,White,Male,low,0,40,United-States,<=50K,
low,Private,low,Some-college,high,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,low,0,40,United-States,<=50K,
